index,account,postdate,tweet,link,topic_tag,comments,retweets,likes,shares,replysource
237,ayumyshrh,2026-05-20T03:51:30.000Z,"maksudnya drone tu pun kena campak dalam laut la ? mcm phone semua tu ?  Translate maksudnya drone tu pun kena campak dalam laut la ? mcm phone semua tu ?",https://www.threads.com/@ayumyshrh/post/DYi8jtEmSKX,"",0,0,0,0,NaN
238,hajar.remli,2026-05-21T01:07:16.000Z,"Menyesal nya bukak thread pg2 ni. Menyesal nya bukak thread pg2 ni. 1. Bayi baru lahir kena campak dari tingkat 10 2. Gambar xray tulang peha budak 8 tahun patah sebab tak nak buang sampah pukul 6.30 pg. Bapak dia punya kerja. 1. Bayi baru lahir kena campak dari tingkat 10 2. Gambar xray tulang peha budak 8 tahun patah sebab tak nak buang sampah pukul 6.30 pg. Bapak dia punya kerja.",https://www.threads.com/@hajar.remli/post/DYlOjv-kuWJ,"",31,0,1200,0,NaN
239,bellapark12,2026-05-20T14:42:05.000Z,"bellapark12Verified Allahuakbar tolong la jangan upload jelas2 gambar baby yg kena campak tu. Ya Allah terkejut tengok 😭 tolong lah kaburkan ka paling2 pon  😭 Allahuakbar tolong la jangan upload jelas2 gambar baby yg kena campak tu. Ya Allah terkejut tengok 😭 tolong lah kaburkan ka paling2 pon  😭",https://www.threads.com/@bellapark12/post/DYkHAwvks62,"",29,0,5900,0,NaN
240,itsmekrose,2026-05-20T13:55:37.000Z,"Tergamaknya campak baby dari tingkat 10😭 Tergamaknya campak baby dari tingkat 10😭 Kenapa makin membiak manusia tanpa akal ni😭😭 Kenapa makin membiak manusia tanpa akal ni😭😭",https://www.threads.com/@itsmekrose/post/DYkBsZVEk_N,"",0,0,0,0,NaN
241,vhiendysip,2026-02-26T12:12:04.000Z,"vhiendysipVerified Buibu vaksin campak ada efek samping demam gak yaaa? Buibu vaksin campak ada efek samping demam gak yaaa?",https://www.threads.com/@vhiendysip/post/DVOH3UgEXT-,"",0,0,0,0,NaN
242,puterigunung_everest,2026-01-26T11:47:26.000Z,"ada tak ibu2 yang tolak semua vaksin untuk anak?? ada tak ibu2 yang tolak semua vaksin untuk anak??",https://www.threads.com/@puterigunung_everest/post/DT-QZ2qifUO,"",0,0,0,0,NaN
243,amyrzyla,2026-04-23T09:08:40.000Z,"paediatric osteopath ni legit ke? sbb baru tgk video dia dekat tiktok, terkejut sikit, dia tu anti vaksin hjdhajsdhsdh 1/2 paediatric osteopath ni legit ke? sbb baru tgk video dia dekat tiktok, terkejut sikit, dia tu anti vaksin hjdhajsdhsdh",https://www.threads.com/@amyrzyla/post/DXd_ZFREz3x,"",0,0,0,0,NaN
244,chrisselanyonyo,2026-04-06T01:00:02.000Z,"Moms, nanya dong… Ada yg pas Hamil sekitar 32-35 weeks di suruh dr obgyn nya Vaksin Influenza & Vaksin RSV (pneumonia)? Kalian ambil ga ya? Perlu atau ga perlu sih sebenernya? Karna beberapa temenku ada yg ga di vaksin ini juga 🧐 lumayan soalnya harga vaksin nya bund 😖🫠  Translate 1/2 Moms, nanya dong… Ada yg pas Hamil sekitar 32-35 weeks di suruh dr obgyn nya Vaksin Influenza & Vaksin RSV (pneumonia)? Kalian ambil ga ya? Perlu atau ga perlu sih sebenernya? Karna beberapa temenku ada yg ga di vaksin ini juga 🧐 lumayan soalnya harga vaksin nya bund 😖🫠",https://www.threads.com/@chrisselanyonyo/post/DWxV9XoCUQm,"Mom Threads",0,0,0,0,NaN
245,aldorahandoyo,2026-05-23T07:27:32.000Z,"Masalah pencernaan anakku (part 2) Sorry semalam lupa post krn ketiduran habis beberes🙏🏻 Masalah pencernaan anakku (part 2) Sorry semalam lupa post krn ketiduran habis beberes🙏🏻 Kemarin aku cek buku kesehatan anakku, ternyata pas yg awal kejadian pup berdarah waktunya mirip2 sm jadwal vaksin anakku, nah aku cerita ke dokter yg emang vaksin dr 0 bulan. Kita sebut dr2 ya, dr2 saat itu jg langsung suruh tes alergi & usg perut krn bs jadi ususnya kelipet atau numpuk gt kalo ga salah penjelasannya. Nah berarti sampai mau usia 10 bulan aja uda lakuin ini itu 5x ya total.  Translate 1/9 Kemarin aku cek buku kesehatan anakku, ternyata pas yg awal kejadian pup berdarah waktunya mirip2 sm jadwal vaksin anakku, nah aku cerita ke dokter yg emang vaksin dr 0 bulan. Kita sebut dr2 ya, dr2 saat itu jg langsung suruh tes alergi & usg perut krn bs jadi ususnya kelipet atau numpuk gt kalo ga salah penjelasannya. Nah berarti sampai mau usia 10 bulan aja uda lakuin ini itu 5x ya total.",https://www.threads.com/@aldorahandoyo/post/DYrDqrBk_1q,"",0,0,0,0,NaN
246,dr.kartikaeda.sp.a,2026-03-22T08:50:06.000Z,"dr.kartikaeda.sp.aVerified Dear mama2 papa2 yang anaknya mau divaksinin campak, mau pakai vaksin MR gratis (obatnya sama dengan di puskesmas) tapi di DSA / dokter anak, bisa saya bantu ya. Syarat : vaksinnya ke RS Sumber Waras Grogol Jakarta Barat. 1/2 Dear mama2 papa2 yang anaknya mau divaksinin campak, mau pakai vaksin MR gratis (obatnya sama dengan di puskesmas) tapi di DSA / dokter anak, bisa saya bantu ya. Syarat : vaksinnya ke RS Sumber Waras Grogol Jakarta Barat.",https://www.threads.com/@dr.kartikaeda.sp.a/post/DWLj1GfFNoR,"",0,0,0,0,NaN
247,dokter.vaksin,2026-04-29T12:57:09.000Z,"dokter.vaksinVerified Dok, kenapa ya vaksin DPT di puskesmas/ posyandu bikin anak saya demam, tapi yang di RS/ klinik swasta katanya lebih ringan?” Pertanyaan ini sering bikin orang tua jadi ragu dan mulai membandingkan satu pengalaman dengan yang lain.  Translate 1/12 Dok, kenapa ya vaksin DPT di puskesmas/ posyandu bikin anak saya demam, tapi yang di RS/ klinik swasta katanya lebih ringan?” Pertanyaan ini sering bikin orang tua jadi ragu dan mulai membandingkan satu pengalaman dengan yang lain.",https://www.threads.com/@dokter.vaksin/post/DXt2Tx8H3ck,"",390,0,1000,0,NaN
248,dr.kartikaeda.sp.a,2026-04-24T09:08:12.000Z,"dr.kartikaeda.sp.aVerified INI Pilihan2 imunisasi bayi kalau mau pakai VAKSIN GRATIS pemerintah, tapi di RS, sama Dokter Spesialis Anak (ada bayar konsul DSA dan admin RS) INI Pilihan2 imunisasi bayi kalau mau pakai VAKSIN GRATIS pemerintah, tapi di RS, sama Dokter Spesialis Anak (ada bayar konsul DSA dan admin RS) Misal bayi umur 2 bulan yang jadwalnya vaksin DPT, PCV, polio, rotavirus : 1. Semuanya pakai vaksin gratis 2. DPTnya bayar pakai hexaxim/infanrix TAPI pcv, polio, rotavirusnya gratis (ini paling sering) 3. Bayar hexaxim/infanrix dan PCV pakai prevenar 20, TAPI polio dan rotanya gratis 4.  Bayar hexaxim/infanrix, Prevenar 20, dan rotateq. Polio gratis  Translate 1/3 Misal bayi umur 2 bulan yang jadwalnya vaksin DPT, PCV, polio, rotavirus : 1. Semuanya pakai vaksin gratis 2. DPTnya bayar pakai hexaxim/infanrix TAPI pcv, polio, rotavirusnya gratis (ini paling sering) 3. Bayar hexaxim/infanrix dan PCV pakai prevenar 20, TAPI polio dan rotanya gratis 4.  Bayar hexaxim/infanrix, Prevenar 20, dan rotateq. Polio gratis",https://www.threads.com/@dr.kartikaeda.sp.a/post/DXgkIilFJmf,"",0,0,0,0,NaN
249,arditha_,2026-05-21T03:52:09.000Z,"In this economy Orangtua sekarang udah makin pinter Vaksin DPT(hexaxim)  yg gak demam di RS  Sisanya PCV + Rota di puskesmas  🤗🤗🥰  Translate 1/3 In this economy Orangtua sekarang udah makin pinter Vaksin DPT(hexaxim)  yg gak demam di RS  Sisanya PCV + Rota di puskesmas  🤗🤗🥰",https://www.threads.com/@arditha_/post/DYlhbYjE3g9,"",0,0,0,0,NaN
250,jessvalentina,2026-01-23T13:44:55.000Z,"Moms, ada ngga dsa surabaya yg kalau kontrol vaksin tiap bulan juga dicek tumbuh kembangnya lumayan lengkap? Mau rekomendasinya donk. Soalnya dsaku skrg kalau kontrol vaksin cuma vaksin aja, paling dicek pake stetoskop habis itu uudah. Perkembangannya udah bisa apa aja ga dicek, cuma suruh ceklis sendiri dari buku pink 🙃  Translate Moms, ada ngga dsa surabaya yg kalau kontrol vaksin tiap bulan juga dicek tumbuh kembangnya lumayan lengkap? Mau rekomendasinya donk. Soalnya dsaku skrg kalau kontrol vaksin cuma vaksin aja, paling dicek pake stetoskop habis itu uudah. Perkembangannya udah bisa apa aja ga dicek, cuma suruh ceklis sendiri dari buku pink 🙃",https://www.threads.com/@jessvalentina/post/DT2vdpEk_WJ,"dsasurabaya",0,0,0,0,NaN
251,q_annisa,2026-03-16T15:04:23.000Z,"Mom izin tanya dong, menurut pengalaman kalian  SE WORTH IT APASIH VAKSIN INFLUENZA? terus efek sampingnya gimana? Mom izin tanya dong, menurut pengalaman kalian  SE WORTH IT APASIH VAKSIN INFLUENZA? terus efek sampingnya gimana? Lagi cape banget bayi dikit2 bapil (fyi lingkungan ku banyak bocil bapil) 1/2 Lagi cape banget bayi dikit2 bapil (fyi lingkungan ku banyak bocil bapil)",https://www.threads.com/@q_annisa/post/DV8x5MRER2q,"Mom Threads",0,0,0,0,NaN
252,putikbunga,2026-04-05T10:07:16.000Z,"Buibuuu.. besok anakku mau vaksin DPT 1, please kasih kiat-kiatnya dong 🥺😭 aku udh sedia tempra, kool fever, cessa merah, dan termometer. Buibuuu.. besok anakku mau vaksin DPT 1, please kasih kiat-kiatnya dong 🥺😭 aku udh sedia tempra, kool fever, cessa merah, dan termometer.",https://www.threads.com/@putikbunga/post/DWvvylnEYLs,"vaksin dpt",0,0,0,0,NaN
253,maisarahmahmud,2026-05-06T13:18:21.000Z,"maisarahmahmudVerified Orang Putrajaya boleh recommend tak clinic yang boleh cucuk vaksin 2 bulan? Esok sepatutnya cucuk vaksin 2 bulan dekat KK tapi kita ikut husband outstation 🥹 Orang Putrajaya boleh recommend tak clinic yang boleh cucuk vaksin 2 bulan? Esok sepatutnya cucuk vaksin 2 bulan dekat KK tapi kita ikut husband outstation 🥹",https://www.threads.com/@maisarahmahmud/post/DX_6TMAEQSI,"",0,0,0,0,NaN
254,mama.nyo.nya,2024-11-21T04:52:26.000Z,"""Mending vaksin di puskesmas/posyandu/bidan atau di DSA?"" ""Mending vaksin di puskesmas/posyandu/bidan atau di DSA?"" Pertanyaan sejuta orang tua baru yang ga ada habisnya, hampir tiap hari aku nemu pertanyaan serupa di Threads 😁 Pertanyaan sejuta orang tua baru yang ga ada habisnya, hampir tiap hari aku nemu pertanyaan serupa di Threads 😁 Aku bantu jawab yaa dengan pertimbangan yang aku ambil waktu dulu memutuskan di mana akan vaksinasi anakku 👇🏻  Translate 1/9 Aku bantu jawab yaa dengan pertimbangan yang aku ambil waktu dulu memutuskan di mana akan vaksinasi anakku 👇🏻",https://www.threads.com/@mama.nyo.nya/post/DCnuTJbSxTg,"",0,0,0,0,NaN
255,indhptw,2025-11-05T09:33:48.000Z,"utk vaksin DPT bagusnya hexaxim atau infanrix ya mam untuk minim rasa nyeri dibekas suntikannya? utk vaksin DPT bagusnya hexaxim atau infanrix ya mam untuk minim rasa nyeri dibekas suntikannya?",https://www.threads.com/@indhptw/post/DQq37VyEwOR,"Mom Threads",0,0,0,0,NaN
256,momokomuyaa_,2026-01-06T13:45:01.000Z,"Kat KL Hospital/ Clinic mana yg ada Vaksin RSV? And brpa cost? Nak survey ..  Translate Kat KL Hospital/ Clinic mana yg ada Vaksin RSV? And brpa cost? Nak survey ..",https://www.threads.com/@momokomuyaa_/post/DTK99kpE9Pz,"vaksin RSV",0,0,0,0,NaN
257,lennysanjoyo,2025-11-08T01:03:08.000Z,"Buat Ibu dan calon Ibu , tolong saran nya dong pentingkah vaksin RSV waktu 32 weeks?  Translate Buat Ibu dan calon Ibu , tolong saran nya dong pentingkah vaksin RSV waktu 32 weeks?",https://www.threads.com/@lennysanjoyo/post/DQxr3wFk1-d,"vaksin RSV",0,0,0,0,NaN
258,vaxinecare,2026-04-14T10:40:59.000Z,"Tips hemat buat lengkapi Vaksin Anak - Vaksin BCG, DPT, Polio, PCV, Rota, MR pake yang subsidi pemerintah, vaksinnya GRATIS - Vaksin tambahan : Flu, JE, Hep A, Varicella, MMR ambil Vaksin di Klinik Vaksin  Translate 1/2 Tips hemat buat lengkapi Vaksin Anak - Vaksin BCG, DPT, Polio, PCV, Rota, MR pake yang subsidi pemerintah, vaksinnya GRATIS - Vaksin tambahan : Flu, JE, Hep A, Varicella, MMR ambil Vaksin di Klinik Vaksin",https://www.threads.com/@vaxinecare/post/DXG-zW-jz4x,"VaksinAnak",0,0,0,0,NaN
259,dr.merryforkids,2025-01-14T11:21:08.000Z,"Bengong dikit, eh vaksin PCV udah update nih Parents.  Beberapa parents, tidak mengetahui bahwa PCV ada beberapa jenis. Perlindungan terhadap strain bakterinya beda-beda. Vaksin PCV ada yang gratis dari pemerintah. Sini saya bahas, vaksin PCV yang perlindungannya terlengkap saat ini di Indonesia! ⬇️  Translate 1/8 Bengong dikit, eh vaksin PCV udah update nih Parents.  Beberapa parents, tidak mengetahui bahwa PCV ada beberapa jenis. Perlindungan terhadap strain bakterinya beda-beda. Vaksin PCV ada yang gratis dari pemerintah. Sini saya bahas, vaksin PCV yang perlindungannya terlengkap saat ini di Indonesia! ⬇️",https://www.threads.com/@dr.merryforkids/post/DEzdtWZz0HG,"",0,0,0,0,NaN
260,nr.hdayah,2026-01-23T10:42:52.000Z,"Harini bawa my 2 months and half baby pergi cucuk RSV vaksin, harga RM2.2k incl consultation. Readystock so walk in je tadi 🫶🏻  Translate Harini bawa my 2 months and half baby pergi cucuk RSV vaksin, harga RM2.2k incl consultation. Readystock so walk in je tadi 🫶🏻 Sunway Medical Centre Velocity",https://www.threads.com/@nr.hdayah/post/DT2aoU_kd-E,"",0,0,0,0,NaN
261,drazween.paeds,2025-12-29T10:01:05.000Z,"FAQ: Dr boleh tak saya nak ambik vaksin influenza utk anak2 kat clinic biasa? FAQ: Dr boleh tak saya nak ambik vaksin influenza utk anak2 kat clinic biasa? Answer :boleh…tapi kalau nak ambik kat paeds clinic lagi recommended sbb…  Translate 1/2 Answer :boleh…tapi kalau nak ambik kat paeds clinic lagi recommended sbb…",https://www.threads.com/@drazween.paeds/post/DS19-YpDws1,"influenza",0,0,0,0,NaN
262,elizasinaga,2026-05-18T10:04:58.000Z,"Vaksin aku rekomen bgt di RSUD moms, bayangin udh sama DSA yg nyuntikin + kontrol jg kitanya cmn kena 60rb saja 🥹 vaksin nya sendiri yg paket DPT, PCV, Rotavirus,Polio 40rb. Jadi total 100rb saja untuk paket vaksin tiap bulan #inipenemuankuterbaik😂 1/2 Vaksin aku rekomen bgt di RSUD moms, bayangin udh sama DSA yg nyuntikin + kontrol jg kitanya cmn kena 60rb saja 🥹 vaksin nya sendiri yg paket DPT, PCV, Rotavirus,Polio 40rb. Jadi total 100rb saja untuk paket vaksin tiap bulan #inipenemuankuterbaik😂",https://www.threads.com/@elizasinaga/post/DYedtSbk7rJ,"Mom Threads",0,0,31,0,NaN
263,galerikufaaa,2026-05-21T09:41:38.000Z,"Niat hati mau vaksin dpt anak di DSA yg minim demam dan sisanya di puskesmas. Terlaksanalah sudah, tapiiiii bagian puskesman di blgin “gausah di DSA lg soalnya DSA ngambilnya ya dr pemerintah disini semua aja. Ngapain bayar mahal2 mending disini bayar 10k aja daper semua vaksin” itu yg pertama. Blm selesai disitu di julidin lg karna sebelum vaksin ditimbang dan ditanya “kok ini dpt nya udah? Dijawab iya bu mau yg minim demam diblg lg  ya semua aja di DSA gausah disini dan  Translate Niat hati mau vaksin dpt anak di DSA yg minim demam dan sisanya di puskesmas. Terlaksanalah sudah, tapiiiii bagian puskesman di blgin “gausah di DSA lg soalnya DSA ngambilnya ya dr pemerintah disini semua aja. Ngapain bayar mahal2 mending disini bayar 10k aja daper semua vaksin” itu yg pertama. Blm selesai disitu di julidin lg karna sebelum vaksin ditimbang dan ditanya “kok ini dpt nya udah? Dijawab iya bu mau yg minim demam diblg lg  ya semua aja di DSA gausah disini dan pas naruh anak di timbagan di bilang gausah nimbah “ndak gelo(bahasa jawa) yang ketiga di blg “aduh mba mending beli buat baju anak aja uangnya” itu semua beda2 org yaaa dan kaget aku pada responnya gitu LAAAAHHH pusinkk akhh  Endingnya aku jg mls vaksin di puskesmas pas naruh anak di timbagan di bilang gausah nimbah “ndak gelo(bahasa jawa) yang ketiga di blg “aduh mba mending beli buat baju anak aja uangnya” itu semua beda2 org yaaa dan kaget aku pada responnya gitu LAAAAHHH pusinkk akhh  Endingnya aku jg mls vaksin di puskesmas pas naruh anak di timbagan di bilang gausah nimbah “ndak gelo(bahasa jawa) yang ketiga di blg “aduh mba mending beli buat baju anak aja uangnya” itu semua beda2 org yaaa dan kaget aku pada responnya gitu LAAAAHHH pusinkk akhh  Endingnya aku jg mls vaksin di puskesmas",https://www.threads.com/@galerikufaaa/post/DYmJbEilPtr,"",0,0,0,0,NaN
264,priscillamadea,2026-05-18T03:29:39.000Z,"“Dok, mau nanya…vaksin yang direkomendasikan buat bumil (TDAP dan RSV) itu sebenarnya perlu banget ngga sih?” “Dok, mau nanya…vaksin yang direkomendasikan buat bumil (TDAP dan RSV) itu sebenarnya perlu banget ngga sih?” Pertanyaan ini akhir-akhir ini mulai sering muncul di poli. Pertanyaan ini akhir-akhir ini mulai sering muncul di poli. Sudah ada yang pernah dapat edukasi soal vaksin ini saat kontrol hamil?  Translate 1/3 Sudah ada yang pernah dapat edukasi soal vaksin ini saat kontrol hamil?",https://www.threads.com/@priscillamadea/post/DYdwd8nGjCS,"vaksin bumil",0,0,0,0,NaN
265,nauraselenakim_,2026-05-04T02:44:01.000Z,"Sebetulnya anak itu harus vaksin berdasarkan tabel yang mana ya? Karena di tabel kiri (KIA) ada beberapa vaksin yg ga ada di tabel kanan (IDAI). Mohon pencerahannya para pegiat vaksin anak. Yg antivax skip aja kalian bukan golonganku🫸🏻🫷🏻 (Bonus foto bayik baru abis vaksin keroyokan😝🤏🏻)  Translate Sebetulnya anak itu harus vaksin berdasarkan tabel yang mana ya? Karena di tabel kiri (KIA) ada beberapa vaksin yg ga ada di tabel kanan (IDAI). Mohon pencerahannya para pegiat vaksin anak. Yg antivax skip aja kalian bukan golonganku🫸🏻🫷🏻 (Bonus foto bayik baru abis vaksin keroyokan😝🤏🏻)",https://www.threads.com/@nauraselenakim_/post/DX5oHihiRxv,"VaksinAnak",0,0,0,0,NaN
266,imelaniemelanie,2026-05-05T09:25:40.000Z,"Adakah disini yang anaknya sudah VAKSIN INFLUENZA👆🏻 Seberapa pentingkah vaksin tersebut ? Butuh  insight dan honest reviewnya nih Moms Dads Dok…😊🙏🏻  Translate Adakah disini yang anaknya sudah VAKSIN INFLUENZA👆🏻 Seberapa pentingkah vaksin tersebut ? Butuh  insight dan honest reviewnya nih Moms Dads Dok…😊🙏🏻",https://www.threads.com/@imelaniemelanie/post/DX864HOkf3H,"",0,0,0,0,NaN
267,khoerunisarhmh,2026-05-17T09:30:34.000Z,"Mom, tips melewati vaksin DPT 1 dong. Mending dikompres panas atau dingin ya? Trus pake by by fever itu dijidat atau dibekas suntikan?  Translate Mom, tips melewati vaksin DPT 1 dong. Mending dikompres panas atau dingin ya? Trus pake by by fever itu dijidat atau dibekas suntikan?",https://www.threads.com/@khoerunisarhmh/post/DYb0-g5Eg4-,"Mom Threads",0,0,0,0,NaN
268,nabillabakda,2026-05-03T12:40:52.000Z,"Bedanya vaksin MR pemerintah sama DSA apa si ? Vaksin MR bikin demam g ? Bedanya vaksin MR pemerintah sama DSA apa si ? Vaksin MR bikin demam g ?",https://www.threads.com/@nabillabakda/post/DX4HoDJiYtm,"VaksinAnak",0,0,0,0,NaN
269,arin_ft_,2026-05-06T01:31:44.000Z,"Mintak rekomendasi DSA / RS yg bisa vaksin HFMD ( flu singapore ) yang murce bun area Mojokerto  Kasusnya lagi meningkat tp ada plan mau liburan , jd kayaknya mending vaksin dulu  Translate Mintak rekomendasi DSA / RS yg bisa vaksin HFMD ( flu singapore ) yang murce bun area Mojokerto  Kasusnya lagi meningkat tp ada plan mau liburan , jd kayaknya mending vaksin dulu",https://www.threads.com/@arin_ft_/post/DX-pb3jEyil,"mojokerto",0,0,0,0,NaN
270,_belladina,2026-04-28T04:16:11.000Z,"Info dong warga pekanbaru, vaksin Japanese Encephalitis tersedia dimana 🙏🏻  Translate Info dong warga pekanbaru, vaksin Japanese Encephalitis tersedia dimana 🙏🏻",https://www.threads.com/@_belladina/post/DXqV5QzAScM,"Vaksin",0,0,0,0,NaN
271,haaynaw_,2026-04-29T09:55:40.000Z,"Buibu rekomendasiin vaksin influenza sekitar Purwakarta dong, plus harganya yaaa. Terimakasih 😚 Buibu rekomendasiin vaksin influenza sekitar Purwakarta dong, plus harganya yaaa. Terimakasih 😚",https://www.threads.com/@haaynaw_/post/DXthimxEkEV,"",0,0,0,0,NaN
